x,y,strength_percentage,strength,dexterity,constitution,intelligence,wisdom,charisma,score,hitpoints,max_hitpoints,depth,gold,energy,max_energy,armor_class,monster_level,experience_level,experience_points,time,hunger_state,carrying_capacity,dungeon_number,level_number,rewards
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,461.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,461.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,461.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,461.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,462.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,462.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,462.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,462.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,463.0,1.0,0.0,0.0,1.0,0.0
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,464.0,1.0,0.0,0.0,1.0,0.0
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,464.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,464.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,464.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,464.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,465.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,465.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,466.0,1.0,0.0,0.0,1.0,0.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,467.0,1.0,0.0,0.0,1.0,0.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,48.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,12.0,467.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,468.0,1.0,0.0,0.0,1.0,16.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,468.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,468.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,468.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,469.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,470.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,471.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,471.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,471.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,472.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,472.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,473.0,1.0,0.0,0.0,1.0,0.0
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,474.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,475.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,476.0,1.0,0.0,0.0,1.0,0.0
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,476.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,477.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,477.0,1.0,0.0,0.0,1.0,-0.01
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,477.0,1.0,0.0,0.0,1.0,-0.01
64.0,9.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,478.0,1.0,0.0,0.0,1.0,0.0
64.0,10.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,478.0,1.0,0.0,0.0,1.0,-0.01
64.0,11.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,479.0,1.0,0.0,0.0,1.0,0.0
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,479.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,480.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,480.0,1.0,0.0,0.0,1.0,-0.01
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,481.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,482.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,482.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,482.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,483.0,1.0,0.0,0.0,1.0,0.0
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,483.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,483.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,483.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,483.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,484.0,1.0,0.0,0.0,1.0,0.0
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,484.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,485.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,486.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,486.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,487.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,488.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,488.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,488.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,488.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,488.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,489.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,490.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,490.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,490.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,491.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,492.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,492.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,492.0,1.0,0.0,0.0,1.0,-0.01
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,492.0,1.0,0.0,0.0,1.0,-0.01
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,493.0,1.0,0.0,0.0,1.0,0.0
62.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,494.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,494.0,1.0,0.0,0.0,1.0,-0.01
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,495.0,1.0,0.0,0.0,1.0,0.0
61.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,495.0,1.0,0.0,0.0,1.0,-0.01
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,495.0,1.0,0.0,0.0,1.0,-0.01
62.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,496.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,497.0,1.0,0.0,0.0,1.0,0.0
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,498.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,499.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,500.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,500.0,1.0,0.0,0.0,1.0,-0.01
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,501.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,501.0,1.0,0.0,0.0,1.0,-0.01
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,502.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,502.0,1.0,0.0,0.0,1.0,-0.01
60.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,503.0,1.0,0.0,0.0,1.0,0.0
60.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,503.0,1.0,0.0,0.0,1.0,-0.01
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,503.0,1.0,0.0,0.0,1.0,-0.01
60.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,504.0,1.0,0.0,0.0,1.0,0.0
60.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,505.0,1.0,0.0,0.0,1.0,0.0
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,505.0,1.0,0.0,0.0,1.0,-0.01
60.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,506.0,1.0,0.0,0.0,1.0,0.0
60.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,506.0,1.0,0.0,0.0,1.0,-0.01
60.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,507.0,1.0,0.0,0.0,1.0,0.0
61.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,508.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,508.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,509.0,1.0,0.0,0.0,1.0,0.0
61.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,509.0,1.0,0.0,0.0,1.0,-0.01
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,510.0,1.0,0.0,0.0,1.0,0.0
62.0,18.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,510.0,1.0,0.0,0.0,1.0,-0.01
62.0,17.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,511.0,1.0,0.0,0.0,1.0,0.0
62.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,512.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,513.0,1.0,0.0,0.0,1.0,0.0
63.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,513.0,1.0,0.0,0.0,1.0,-0.01
64.0,16.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,514.0,1.0,0.0,0.0,1.0,0.0
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,515.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,516.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,516.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,517.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,518.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,519.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,519.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,519.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,519.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,520.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,521.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,521.0,1.0,0.0,0.0,1.0,-0.01
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,522.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,0.0
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,-0.01
64.0,15.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,523.0,1.0,0.0,0.0,1.0,-0.01
64.0,14.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,524.0,1.0,0.0,0.0,1.0,0.0
64.0,13.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,525.0,1.0,0.0,0.0,1.0,0.0
64.0,12.0,13.0,13.0,13.0,14.0,12.0,12.0,11.0,64.0,14.0,14.0,1.0,0.0,5.0,5.0,4.0,0.0,1.0,16.0,525.0,1.0,0.0,0.0,1.0,-0.01
